age,job,marital,education,default,balance,housing,loan,month,duration,campaign,previous,poutcome,y
61,9,1,1,0,1191,0,0,8,214,4,0,3,1
36,0,2,1,0,47,0,1,5,36,6,0,3,0
34,9,1,2,0,544,1,1,9,58,2,0,3,0
36,1,1,1,0,688,1,0,8,174,2,0,3,0
45,4,1,2,0,242,0,0,0,587,1,0,3,1
27,8,2,2,0,118,0,0,8,112,1,0,3,0
45,0,1,1,0,-388,1,0,5,175,2,0,3,0
40,6,1,2,0,1603,0,0,6,279,1,0,3,0
36,4,2,1,0,1511,1,0,9,270,1,0,3,1
46,1,1,0,0,147,1,0,8,116,2,3,0,0
37,2,1,2,0,836,1,0,8,129,2,0,3,0
36,9,1,1,0,55,1,0,8,38,2,4,0,0
37,0,1,1,0,1123,0,1,8,138,1,0,3,0
22,8,2,2,0,691,0,0,1,338,1,0,3,1
51,7,1,1,0,0,0,1,6,565,3,0,3,0
49,9,1,1,0,12531,0,0,1,77,8,0,3,0
35,4,1,2,0,552,1,1,9,314,2,1,0,0
50,3,1,0,0,0,0,0,6,179,2,0,3,0
31,7,1,2,0,309,1,1,8,294,1,0,3,0
47,7,2,1,0,33,1,0,8,298,1,0,3,0
59,1,1,1,0,681,1,0,0,427,2,0,3,0
32,1,1,1,0,1787,1,0,8,87,4,4,0,0
71,5,1,2,0,14220,1,0,11,397,1,0,3,1
31,4,2,2,0,12569,0,0,11,344,1,1,0,1
41,1,1,0,0,4,0,0,5,74,5,0,3,0
35,1,1,0,0,3587,1,0,8,148,4,0,3,0
36,4,1,2,0,254,0,0,6,161,3,0,3,0
46,1,0,0,0,1712,0,0,6,110,1,0,3,0
46,1,1,1,0,4855,1,0,1,1529,1,1,0,0
47,9,1,2,0,2408,0,0,1,236,1,1,2,0
35,4,2,2,0,252,1,0,1,89,2,0,3,0
37,1,1,1,0,346,1,0,0,390,1,1,0,0
56,0,1,1,0,45,0,0,8,1467,1,0,3,1
46,0,1,1,0,556,1,1,8,646,3,0,3,1
44,4,0,2,0,-710,1,0,5,183,1,0,3,0
48,9,2,2,0,-551,1,0,8,168,2,0,3,0
28,1,2,1,0,56,1,0,8,66,1,0,3,0
38,2,1,2,0,1514,0,1,9,160,3,3,0,0
34,4,2,2,0,178,1,0,8,14,2,0,3,0
56,9,1,1,0,359,1,0,6,220,4,0,3,0
55,5,0,1,0,1580,0,1,6,1007,1,0,3,1
44,1,0,1,0,221,0,0,5,149,13,0,3,0
38,9,1,2,0,1161,1,0,8,665,1,0,3,0
53,5,1,1,0,1278,1,0,5,174,3,0,3,0
41,0,2,2,0,982,0,0,5,105,1,0,3,0
34,9,2,1,0,16,0,0,1,990,1,0,3,1
34,4,2,2,0,1,0,0,9,582,1,0,3,0
35,7,1,1,0,128,1,0,8,136,1,0,3,0
38,2,2,1,0,2543,0,0,1,223,1,4,0,1
42,2,1,2,0,42045,0,0,1,205,2,0,3,0
56,1,1,0,0,828,1,0,8,214,1,1,0,0
37,4,0,2,0,0,1,0,8,217,6,0,3,0
47,3,1,1,0,3940,1,0,9,171,2,5,2,0
29,1,1,1,0,125,1,0,8,50,1,0,3,0
41,4,1,2,0,140,1,0,6,65,3,0,3,0
43,9,2,1,0,593,1,0,8,55,1,0,3,0
38,6,1,1,0,746,0,0,6,256,3,0,3,0
31,9,1,1,0,589,1,1,8,151,1,0,3,0
32,4,2,2,0,2343,0,0,5,226,1,0,3,0
40,4,1,2,0,294,1,0,5,97,5,0,3,0
45,0,1,1,0,644,0,1,5,92,1,0,3,0
43,4,1,1,0,-26,1,0,8,343,1,0,3,0
27,7,2,1,0,3354,1,0,8,493,5,0,3,0
33,4,2,2,0,23,0,0,1,216,3,0,3,0
37,0,1,1,0,7,1,0,8,224,7,1,1,0
60,0,1,1,0,3735,0,0,2,190,1,9,2,1
51,6,1,3,0,2094,0,0,6,458,6,0,3,1
44,1,1,1,0,508,1,0,0,222,1,1,0,0
48,4,1,3,0,0,1,0,8,612,1,1,1,0
57,1,1,0,0,93,1,0,0,137,1,0,3,0
29,9,2,2,0,0,1,0,8,104,2,0,3,0
50,7,1,1,0,26394,0,0,1,206,4,0,3,0
36,7,1,1,0,-11,1,0,5,172,28,0,3,0
49,9,1,2,0,523,1,0,7,152,2,0,3,1
49,9,1,1,1,-74,1,0,9,114,1,0,3,0
35,4,1,2,0,0,0,0,5,89,1,0,3,0
39,9,2,1,0,122,1,0,6,158,1,0,3,0
34,1,1,0,0,351,0,1,5,326,11,0,3,0
57,6,1,1,0,35,0,1,6,215,3,0,3,0
37,9,0,1,0,2610,1,0,8,53,1,0,3,0
25,7,2,1,0,64,0,0,5,71,11,0,3,0
43,1,1,0,0,60,0,0,8,487,2,2,1,0
37,1,1,1,0,342,1,0,8,340,2,1,0,0
36,1,2,2,0,1830,0,0,10,183,1,11,0,0
49,4,0,2,0,1904,0,1,9,131,2,0,3,0
38,4,2,2,0,16957,1,0,4,208,1,2,0,0
39,4,0,2,0,26,0,0,6,311,5,0,3,0
40,4,1,2,0,0,0,0,9,147,1,8,2,1
34,0,1,1,0,79,1,0,8,83,1,0,3,0
39,1,1,0,0,2303,1,0,6,775,3,0,3,1
53,1,1,1,0,65,0,0,1,25,18,0,3,0
44,4,1,2,0,332,1,0,5,497,5,0,3,0
32,9,0,1,0,-399,1,0,6,180,1,0,3,0
50,9,0,1,0,-54,1,1,8,698,2,1,0,1
29,7,1,0,0,-102,0,0,5,134,1,0,3,0
55,10,1,2,0,4809,1,0,9,223,2,3,1,0
73,5,1,0,0,279,0,0,4,399,3,0,3,1
52,9,1,1,0,11,1,0,8,420,1,0,3,0
49,7,1,1,0,2201,1,0,8,233,3,0,3,0
63,5,1,0,0,8044,0,0,9,702,1,0,3,0
34,0,1,1,0,2374,1,0,9,161,1,2,0,1
32,0,2,1,0,92,1,0,8,110,1,2,0,0
49,3,1,2,0,443,0,0,1,27,6,0,3,0
40,1,1,0,0,1397,1,0,8,58,2,1,0,0
53,2,1,3,0,7,0,0,9,68,1,0,3,0
53,9,1,2,0,3177,0,0,1,92,2,0,3,0
43,1,1,0,0,232,0,1,8,45,1,0,3,0
35,4,2,1,0,81,1,0,4,79,1,0,3,0
35,7,2,1,0,414,1,0,0,11,5,2,1,0
25,8,2,2,0,1433,1,0,8,520,1,0,3,0
31,9,2,3,0,187,0,0,5,86,1,0,3,0
48,4,1,2,0,0,0,0,1,16,16,0,3,0
40,3,1,1,0,4610,0,0,1,154,2,0,3,0
46,1,1,0,0,1429,1,0,8,91,1,0,3,0
30,7,2,1,0,334,0,0,4,389,2,0,3,0
47,7,1,1,0,2,0,1,5,71,15,0,3,0
23,7,2,1,0,500,1,0,6,111,3,0,3,0
29,9,1,2,0,43,1,0,8,68,2,0,3,0
38,9,1,1,0,4030,1,0,9,75,2,5,0,0
56,3,1,0,0,306,0,1,5,212,1,0,3,0
52,0,1,1,0,0,0,0,0,91,2,1,0,0
55,5,1,1,0,168,0,0,1,79,2,0,3,0
43,2,1,2,0,210,0,0,5,646,2,0,3,0
34,1,1,1,0,518,1,0,8,206,1,0,3,0
43,4,2,2,0,1696,1,0,1,257,1,3,0,1
55,7,1,1,0,-31,0,1,1,81,2,0,3,0
34,1,1,1,0,856,1,0,0,470,1,5,1,0
34,4,2,2,0,318,1,0,8,133,2,0,3,0
43,6,1,2,0,64,0,0,6,230,2,0,3,0
39,1,1,0,0,800,1,0,9,76,6,0,3,0
39,9,2,3,0,75,0,0,6,26,1,0,3,0
34,9,2,1,0,347,1,0,3,154,2,6,0,0
55,4,1,2,0,2366,1,1,5,94,4,0,3,0
67,5,1,2,0,701,0,0,1,254,2,0,3,1
34,2,1,2,0,475,1,1,5,1156,1,0,3,0
47,1,1,1,0,3285,0,0,5,248,5,0,3,0
33,1,1,0,0,925,0,0,9,884,3,0,3,0
45,2,1,1,0,128,0,1,9,275,2,0,3,0
36,1,1,1,0,1587,1,0,5,200,2,0,3,0
59,9,0,1,0,879,1,0,8,228,1,0,3,0
33,7,1,1,0,478,0,0,0,475,2,0,3,1
52,9,0,1,0,280,0,0,5,393,5,0,3,0
53,1,1,0,0,1868,0,0,1,156,4,0,3,0
41,10,1,0,0,819,0,0,3,244,3,0,3,0
45,1,1,1,0,4646,1,0,8,118,1,0,3,0
60,6,2,1,0,27,0,0,1,40,2,0,3,0
32,1,1,1,0,736,1,0,8,700,3,0,3,0
28,4,2,2,0,224,1,0,3,97,3,0,3,0
31,9,2,1,0,2544,0,0,5,252,1,3,2,1
53,1,1,1,0,427,0,1,1,360,4,0,3,0
58,4,1,2,0,2764,0,0,9,235,1,0,3,0
38,1,1,1,0,376,1,0,8,1521,1,0,3,0
46,4,1,2,0,523,1,0,8,105,4,2,0,0
53,2,1,2,0,71,0,1,4,86,1,0,3,0
56,5,1,1,0,3948,0,0,0,484,1,3,0,0
52,7,2,1,0,1810,0,0,9,117,1,0,3,0
38,9,1,1,0,994,0,0,6,119,1,0,3,0
37,7,1,0,0,52,1,0,8,359,1,0,3,0
37,1,1,0,0,11,0,0,5,109,8,0,3,0
37,9,1,1,1,0,0,0,6,236,1,0,3,0
66,5,1,0,0,747,0,0,4,203,3,1,0,0
44,1,1,0,0,2657,1,0,6,202,2,0,3,0
61,5,1,1,0,313,0,1,5,42,1,0,3,0
34,0,1,1,0,61,0,1,8,21,1,0,3,0
33,0,2,1,0,2557,1,0,8,186,1,0,3,0
30,7,0,1,0,0,1,0,8,172,1,0,3,0
27,7,0,1,0,10,1,0,5,527,1,0,3,0
37,7,1,1,0,658,1,0,5,175,1,0,3,0
38,1,1,0,0,1679,1,0,6,21,18,0,3,0
35,4,2,2,0,0,0,1,1,370,4,0,3,0
50,9,1,1,0,841,1,0,8,54,2,0,3,0
39,4,1,1,0,0,1,0,1,63,3,0,3,0
35,4,1,1,0,1160,1,0,8,116,3,0,3,0
36,0,0,1,0,-37,1,0,8,151,1,0,3,0
28,7,2,1,0,94,1,0,0,300,1,0,3,0
39,6,1,2,0,585,1,0,9,48,1,3,0,0
39,6,1,1,0,235,0,0,6,217,1,0,3,0
30,1,2,1,0,2145,1,0,8,727,2,0,3,1
32,7,1,1,0,1464,1,0,6,193,1,0,3,0
28,9,1,1,0,232,1,1,4,72,1,1,0,0
47,9,1,0,0,187,1,0,8,165,1,0,3,0
53,4,1,2,0,12,0,0,1,345,10,0,3,0
57,1,1,0,0,318,1,0,8,206,2,0,3,0
47,7,1,1,0,405,0,1,1,994,2,0,3,1
56,4,1,2,0,334,1,0,8,127,2,0,3,0
38,0,1,0,0,0,1,0,6,29,32,0,3,0
52,1,1,0,0,2,0,0,6,70,3,0,3,0
46,9,1,1,0,966,1,1,1,40,2,0,3,0
57,1,1,0,1,195,0,1,5,185,4,0,3,0
42,1,0,3,0,0,0,0,5,64,2,0,3,0
57,10,1,1,0,0,0,0,6,97,1,0,3,0
51,3,1,1,0,260,0,0,1,316,5,0,3,0
53,6,1,2,0,451,1,0,3,125,1,2,0,0
37,1,1,0,0,3242,1,0,8,233,1,0,3,0
47,6,0,1,0,8515,1,0,9,14,7,4,1,0
48,4,1,2,0,1808,1,0,3,245,1,0,3,1
39,1,1,0,0,20,1,0,8,109,1,0,3,0
42,1,1,1,0,3068,1,1,8,429,2,0,3,0
36,4,1,2,0,23,0,0,1,133,11,0,3,0
34,9,2,1,0,1076,0,0,1,70,2,0,3,0
61,5,1,0,0,1060,1,0,8,118,1,0,3,0
32,0,2,1,0,678,1,0,3,1579,1,4,0,1
35,1,2,0,0,1147,1,1,8,29,1,0,3,0
54,1,1,1,0,-630,0,0,8,173,1,0,3,0
31,4,1,2,0,459,0,0,1,13,14,0,3,0
45,9,0,1,0,976,1,0,0,183,1,2,0,0
32,3,1,2,0,357,1,0,9,175,2,0,3,0
52,10,1,1,0,-9,0,0,6,123,1,0,3,0
36,0,2,1,0,1927,1,0,9,288,1,1,1,0
31,7,1,1,0,500,1,0,6,19,18,0,3,0
53,9,1,1,0,9146,0,0,1,136,4,0,3,0
43,2,1,1,0,59,0,0,8,437,2,0,3,0
47,3,1,0,0,0,0,0,1,1225,2,0,3,0
46,1,1,0,0,328,1,0,8,526,8,0,3,0
34,4,0,1,0,291,0,0,1,91,2,0,3,0
55,9,2,2,0,-703,1,0,8,123,3,0,3,0
23,0,2,1,0,589,1,0,8,62,1,0,3,0
75,1,1,1,0,6053,0,0,3,865,2,1,0,0
58,0,1,1,0,1142,0,0,3,82,3,0,3,0
35,0,1,1,0,725,1,0,9,219,7,1,0,0
27,4,1,2,0,802,0,0,11,569,1,0,3,1
24,9,1,1,0,556,1,0,1,460,2,0,3,1
48,0,1,1,0,191,1,0,3,238,3,0,3,0
31,9,2,1,0,373,0,0,1,346,5,0,3,0
57,9,1,1,0,6164,0,0,9,161,2,0,3,0
53,4,1,2,0,37,0,0,1,51,9,0,3,0
42,1,1,0,0,1156,1,0,0,37,1,0,3,0
50,2,1,1,0,806,1,1,8,141,8,2,1,0
59,0,1,1,0,2381,0,0,0,173,2,0,3,0
38,7,1,1,0,-314,1,0,8,66,2,0,3,0
39,1,1,1,0,285,1,1,8,209,1,0,3,0
28,1,2,0,0,1199,1,0,5,1011,20,0,3,0
55,4,0,2,0,481,1,0,8,147,2,3,0,0
33,9,2,2,0,137,0,0,1,88,4,0,3,0
36,1,2,1,0,168,1,0,8,52,1,0,3,0
38,0,0,1,0,156,1,0,6,544,3,0,3,0
28,0,2,1,0,4745,0,0,8,360,1,5,2,1
32,4,2,2,0,11797,1,0,1,95,2,0,3,0
35,0,1,1,0,786,0,1,5,322,1,0,3,0
58,9,1,0,0,4015,0,0,6,106,3,0,3,0
30,7,1,1,0,0,1,0,8,20,1,0,3,0
33,1,1,1,0,331,1,0,8,178,7,5,1,0
36,1,1,1,0,1554,1,0,8,325,4,0,3,0
32,7,1,1,0,132,1,1,8,343,2,0,3,0
34,4,2,2,0,5086,0,0,8,213,4,0,3,1
42,0,1,1,0,529,1,1,9,193,3,0,3,0
41,4,1,2,0,4824,0,1,5,168,7,0,3,0
63,5,1,1,0,474,0,0,4,423,1,0,3,1
38,0,0,2,0,86,1,0,8,218,1,0,3,0
54,1,1,0,0,2281,1,0,6,158,1,0,3,0
39,7,1,1,0,186,1,0,0,433,1,0,3,0
46,1,1,1,0,137,0,0,6,252,3,0,3,0
37,9,1,2,0,6968,0,0,6,175,1,0,3,0
76,5,0,0,0,86,0,0,1,192,1,0,3,0
28,4,2,3,0,81,0,1,5,158,1,0,3,0
33,7,1,0,0,6904,0,0,9,114,2,0,3,0
46,6,1,2,0,137,1,1,8,246,1,0,3,0
30,8,2,1,0,25,0,0,0,44,1,0,3,0
60,4,1,2,0,759,0,0,1,136,2,0,3,0
56,3,1,2,0,1922,1,0,5,247,2,0,3,0
24,8,2,3,0,3298,1,0,8,227,1,0,3,0
58,5,1,1,0,764,0,0,1,219,4,0,3,0
79,5,1,0,0,8556,0,0,4,326,2,2,2,1
32,1,1,1,0,3514,1,0,8,226,2,0,3,0
33,7,1,0,0,0,1,0,5,351,2,0,3,0
77,5,1,0,0,680,0,0,9,341,4,3,0,0
60,3,1,0,0,0,0,1,5,124,1,0,3,0
54,4,1,2,0,2819,0,0,1,123,3,0,3,0
30,1,1,0,0,-518,1,1,8,244,6,0,3,0
50,7,1,1,0,60,0,1,1,151,8,0,3,0
50,4,1,1,0,732,0,0,0,736,7,0,3,0
37,9,1,1,0,2707,1,0,5,109,1,0,3,0
41,9,1,2,0,177,1,0,5,117,2,0,3,0
49,0,1,1,0,13229,0,1,5,77,2,0,3,0
41,1,1,0,0,-204,1,1,6,42,1,0,3,0
40,9,1,1,0,990,1,0,3,252,3,0,3,0
38,1,1,1,0,648,1,0,6,179,1,0,3,0
34,9,1,1,0,50,0,0,1,106,3,0,3,0
49,2,1,1,0,1916,0,1,5,281,3,0,3,0
72,5,1,0,0,763,0,0,0,384,2,0,3,1
34,1,1,1,0,470,1,1,0,217,1,0,3,0
31,9,1,1,0,0,0,1,1,144,4,0,3,0
33,1,2,1,0,5739,1,1,9,374,1,0,3,0
31,4,1,2,0,0,0,0,8,298,1,0,3,0
55,4,1,2,0,-375,0,0,5,814,2,0,3,1
25,10,1,1,0,157,1,0,5,33,31,0,3,0
34,4,1,2,0,1518,1,0,9,128,2,0,3,0
53,4,1,2,0,1343,0,0,1,129,4,0,3,0
39,4,2,2,1,-401,1,0,1,274,4,0,3,0
41,4,1,0,0,5310,1,0,9,984,1,0,3,1
32,1,2,1,0,2285,1,0,8,413,2,0,3,0
29,0,1,1,0,22171,1,0,8,44,1,3,0,0
56,4,1,2,0,856,1,1,3,70,4,7,1,0
19,8,2,3,0,1169,0,0,3,463,18,0,3,0
39,4,2,2,0,3797,0,0,6,96,2,0,3,0
32,1,2,1,0,53,1,0,9,276,1,1,0,0
43,1,1,0,0,2519,1,0,0,257,2,9,1,0
32,2,1,0,0,795,0,0,1,131,3,0,3,0
53,0,0,1,0,0,1,1,0,586,2,0,3,0
52,1,1,1,0,2087,1,0,1,267,1,1,0,1
43,9,2,1,0,34,0,0,5,29,1,0,3,0
48,9,1,1,0,5,0,0,6,65,6,0,3,0
27,9,2,1,0,15,1,0,5,67,3,0,3,0
27,4,2,2,0,390,0,0,10,190,1,1,2,0
51,4,1,3,0,712,0,0,1,287,2,0,3,0
39,0,2,2,0,2600,1,0,6,77,1,0,3,0
33,1,1,1,0,-241,1,1,8,169,1,0,3,0
50,1,0,0,0,1545,1,0,9,25,1,0,3,0
59,5,0,1,0,1026,0,0,9,669,1,0,3,1
58,3,1,0,0,435,1,0,5,122,6,0,3,0
54,9,1,2,0,876,0,0,10,269,3,3,2,1
60,1,1,1,0,1801,0,0,10,167,1,0,3,0
38,4,1,2,0,2278,1,1,8,244,1,0,3,0
39,1,1,3,0,157,1,0,8,99,6,0,3,0
40,0,1,1,0,1327,1,1,8,76,2,0,3,0
55,1,1,0,0,284,0,1,5,252,4,0,3,0
36,4,1,2,0,495,0,0,7,213,3,6,2,1
31,0,2,1,0,1588,1,0,6,14,1,0,3,0
38,7,1,1,0,0,1,0,5,121,2,0,3,0
52,4,1,1,0,428,1,0,8,153,1,0,3,0
45,0,1,0,0,542,0,0,8,8,5,3,1,0
32,1,1,0,0,66,0,0,9,244,1,0,3,0
58,1,0,1,0,314,0,0,6,67,2,0,3,0
35,4,1,2,0,24,1,0,0,169,1,2,0,0
36,4,2,2,0,613,0,0,1,86,2,0,3,0
55,5,1,1,0,1467,0,1,5,277,2,0,3,0
45,1,1,1,0,192,1,0,8,154,5,1,1,0
49,4,1,1,0,321,0,0,6,135,3,0,3,0
44,1,1,1,0,788,1,0,0,392,1,0,3,0
37,1,0,1,0,48,1,0,8,133,2,0,3,0
35,1,1,1,0,262,0,0,5,96,2,4,2,0
36,1,1,1,0,4438,1,0,8,446,1,0,3,1
44,7,2,1,0,5045,1,0,9,20,6,15,1,0
32,1,2,2,0,3014,1,0,8,291,2,0,3,0
56,4,1,2,0,21664,0,0,6,214,8,0,3,0
32,4,1,2,0,5878,0,0,1,159,2,0,3,0
35,2,1,2,0,2723,1,1,1,275,4,0,3,0
44,4,1,1,0,576,1,0,8,128,3,0,3,0
59,2,1,0,0,0,0,0,9,207,2,1,0,0
31,1,2,2,0,2197,1,0,8,146,3,0,3,0
60,1,1,3,0,104,1,0,8,22,1,0,3,0
33,9,2,1,0,1279,1,0,8,239,2,3,2,0
45,0,1,1,0,295,1,0,5,92,1,0,3,0
45,1,1,0,0,2128,1,0,8,149,4,0,3,0
57,0,1,1,0,367,0,0,9,107,2,0,3,0
36,4,1,2,0,1477,0,0,1,71,2,0,3,0
30,1,2,0,0,71,1,0,8,122,6,0,3,0
30,0,2,1,0,127,1,0,8,16,6,1,1,0
59,10,0,1,0,2921,0,0,3,251,1,0,3,0
58,4,1,2,0,16264,0,0,9,215,3,0,3,0
49,5,1,0,0,1672,0,0,5,128,3,0,3,0
48,9,1,2,0,9207,0,0,1,445,3,0,3,0
28,9,2,2,0,356,0,0,7,76,2,0,3,0
59,4,0,0,0,133,1,0,5,206,1,0,3,0
40,4,1,2,0,1217,1,1,9,155,1,0,3,0
32,9,0,1,0,202,1,0,3,429,1,1,0,0
58,1,1,1,0,590,0,1,6,133,1,0,3,0
28,6,2,2,0,442,0,0,6,474,3,3,1,1
27,9,2,2,0,808,1,0,8,578,1,1,1,0
38,4,2,2,0,427,1,0,8,17,3,2,0,0
53,9,1,2,0,431,1,0,6,74,1,0,3,0
60,7,1,2,0,4256,1,0,1,239,3,1,1,1
33,4,0,2,0,0,1,1,1,275,8,0,3,0
52,7,0,1,0,238,1,0,8,101,1,5,1,0
64,5,1,2,0,846,0,0,3,671,1,3,0,1
40,1,2,1,0,3,0,0,9,998,1,0,3,1
52,0,1,1,0,693,0,0,6,271,1,0,3,0
28,8,2,1,0,0,1,0,8,133,3,0,3,0
49,4,1,1,0,362,1,0,6,84,2,0,3,0
28,9,2,1,0,618,1,0,8,281,1,0,3,0
29,9,2,2,0,2893,1,0,6,250,1,0,3,0
87,5,1,0,0,230,0,0,10,144,1,0,3,1
37,4,0,1,0,1287,1,0,8,432,1,0,3,0
36,7,1,0,0,179,0,0,6,411,1,0,3,0
35,6,1,2,0,980,0,0,1,428,2,6,0,0
33,0,1,2,0,79,1,0,10,249,2,2,0,1
60,0,1,1,0,3043,0,0,1,235,3,0,3,0
25,4,2,2,0,808,0,0,11,267,2,2,0,1
69,5,1,1,0,745,0,0,11,595,1,0,3,0
41,8,1,1,0,1309,0,0,6,28,4,0,3,0
48,4,2,1,0,290,1,0,5,257,2,0,3,0
35,1,0,0,0,1792,1,0,5,630,6,0,3,1
30,1,2,1,0,178,1,0,8,747,5,0,3,0
59,4,1,2,0,0,0,0,1,87,4,0,3,0
32,4,2,2,0,537,0,0,8,187,3,0,3,0
28,1,2,1,0,416,1,0,8,452,2,0,3,0
60,1,1,0,0,1472,0,0,6,36,4,0,3,0
36,4,1,0,0,3953,1,0,9,277,1,0,3,0
32,4,2,2,0,112,1,0,8,118,1,0,3,0
34,4,0,2,0,13204,1,1,9,197,2,0,3,0
58,1,1,1,0,0,0,1,0,101,5,0,3,0
53,4,1,3,0,2240,1,0,6,282,2,1,2,1
31,4,1,2,0,22546,1,0,8,8,6,4,0,0
33,0,1,1,0,0,1,0,5,1448,7,0,3,1
46,10,0,0,0,23,0,0,9,344,1,0,3,0
29,1,1,1,0,228,1,0,8,12,8,9,0,0
37,6,1,1,0,215,1,0,6,61,1,0,3,0
58,1,1,0,0,23,1,0,8,91,6,0,3,0
34,4,1,1,0,293,1,0,8,162,3,0,3,0
34,1,0,1,0,0,0,1,8,339,1,0,3,0
49,2,1,0,0,199,0,0,8,113,2,0,3,0
53,0,1,1,0,459,0,0,0,558,1,0,3,1
42,10,1,1,0,8131,1,0,8,69,1,0,3,0
40,7,1,1,0,-378,1,1,8,541,1,6,0,0
30,1,2,0,0,395,0,0,9,429,1,0,3,0
31,9,0,1,0,10787,1,0,6,135,2,0,3,0
55,0,1,1,0,865,1,0,10,96,1,3,0,0
36,4,1,2,0,340,1,0,0,68,2,0,3,0
31,1,2,1,0,1882,0,0,8,529,2,0,3,0
26,4,1,2,0,265,0,0,4,650,2,0,3,0
31,0,1,1,0,389,1,0,2,69,1,2,0,0
49,0,1,1,0,0,1,1,5,71,7,0,3,0
54,4,1,2,0,384,1,0,8,30,7,0,3,0
47,4,0,2,0,94,1,0,5,9,19,0,3,0
61,4,1,1,0,1471,0,0,1,331,2,0,3,0
49,1,1,0,0,937,1,0,6,66,1,0,3,0
51,9,1,1,0,500,1,0,9,26,6,0,3,0
53,1,1,0,0,25,1,0,8,266,3,0,3,0
35,4,1,2,0,365,0,0,9,168,2,0,3,0
25,10,2,1,0,34,0,1,5,316,1,0,3,0
79,5,1,0,0,429,0,0,5,1006,2,0,3,1
53,9,1,0,0,6839,1,0,9,77,1,0,3,0
21,8,2,1,0,6,0,0,8,622,1,0,3,0
33,1,1,1,0,467,1,0,8,494,2,0,3,0
40,6,0,1,0,1876,0,1,6,269,1,0,3,0
34,2,1,1,0,1847,1,0,0,543,3,6,0,0
52,11,1,0,0,247,0,0,5,268,6,0,3,0
27,0,1,1,0,897,0,0,6,397,1,0,3,1
57,7,0,1,0,4664,0,0,9,22,4,1,0,0
51,6,0,1,0,1291,1,0,6,51,2,0,3,0
31,8,2,2,0,64,0,0,11,208,1,2,2,0
49,10,1,2,0,-471,1,0,9,77,3,7,0,0
32,4,2,2,0,1160,1,1,6,450,2,0,3,0
28,0,2,2,0,14,0,0,6,201,1,0,3,0
33,1,1,1,0,26,1,0,0,342,3,1,1,0
50,1,1,3,0,452,0,0,1,181,2,0,3,0
42,1,2,1,0,382,1,0,8,294,1,0,3,0
45,0,1,3,0,2033,0,0,9,123,1,4,0,0
34,10,1,1,0,0,1,0,8,172,1,0,3,0
56,0,0,3,0,789,1,0,8,1022,1,2,0,0
33,1,2,1,0,142,1,0,8,123,1,3,1,0
34,0,1,1,0,645,1,0,8,420,1,0,3,0
37,1,1,3,0,897,1,0,0,119,2,2,0,0
37,1,1,1,0,103,1,0,8,153,1,0,3,0
35,0,2,1,0,847,1,0,8,85,2,0,3,0
38,11,2,2,0,0,0,0,11,260,3,3,2,1
32,1,1,1,0,517,1,0,8,528,1,0,3,0
52,9,2,2,0,1308,1,0,8,361,1,0,3,0
49,7,1,1,0,66,1,1,9,59,4,0,3,0
46,4,0,1,0,361,1,0,8,86,7,0,3,0
42,2,1,0,1,66,1,1,3,139,1,0,3,0
36,1,1,3,0,70,1,0,8,219,4,0,3,0
32,7,1,1,0,180,1,0,8,45,2,0,3,0
49,9,1,2,0,279,1,0,8,168,4,0,3,0
46,7,1,1,0,4,0,0,0,268,1,5,1,1
40,2,1,1,0,1416,1,0,8,210,2,0,3,0
36,0,1,1,0,465,1,0,8,160,1,0,3,0
36,0,1,1,0,998,1,0,8,1044,2,0,3,0
34,9,1,1,0,550,0,1,5,601,1,0,3,0
46,4,1,2,0,1285,1,0,8,89,1,0,3,0
32,7,1,2,0,4908,0,1,8,491,2,0,3,0
32,10,2,2,0,336,1,0,8,139,1,0,3,0
32,4,2,2,0,131,0,0,6,267,3,0,3,0
43,4,1,2,0,348,0,1,5,88,3,0,3,0
25,6,2,2,0,453,1,0,5,134,1,0,3,0
55,0,1,1,0,1102,1,0,8,126,2,0,3,0
24,0,2,1,0,926,1,1,8,191,1,0,3,0
40,4,0,2,0,502,1,0,3,267,4,3,1,0
38,4,2,2,0,8669,1,0,0,5,3,6,0,0
48,1,2,0,0,316,0,0,6,560,2,0,3,0
36,4,1,2,0,9324,1,0,7,138,8,0,3,0
57,4,1,2,0,0,0,0,1,188,4,0,3,0
45,0,1,1,0,72,1,1,8,262,2,2,0,0
33,6,2,2,0,61,0,0,1,836,3,0,3,1
38,9,2,1,0,173,0,0,1,150,4,0,3,0
26,7,2,1,1,-162,1,0,8,44,2,0,3,0
30,4,2,2,0,47,0,1,5,11,17,0,3,0
55,7,0,2,0,1983,1,0,9,123,1,0,3,0
34,1,1,1,0,326,1,1,8,150,2,0,3,0
60,0,1,1,0,2552,0,1,4,255,2,4,1,0
36,4,2,2,0,1283,0,0,1,92,5,0,3,0
65,3,1,0,0,2179,1,0,11,112,7,0,3,0
39,6,1,2,0,1047,0,0,6,554,1,0,3,1
52,1,1,0,0,36,0,0,1,109,2,0,3,0
55,9,1,1,1,-308,0,0,3,781,1,0,3,1
26,4,2,2,0,1177,0,0,10,116,1,0,3,0
40,6,1,0,0,2077,1,0,8,363,1,24,1,0
52,2,1,1,0,0,0,0,1,82,2,0,3,0
29,6,1,2,0,1,0,0,5,167,3,0,3,0
41,1,1,0,0,7735,1,0,9,220,1,1,0,0
30,9,2,2,0,1922,1,0,8,546,1,0,3,0
